wallet_access_status_Yes,pii_handling_status_Yes,spending_limits,SLOC,LLOC,CLOC,NF,WMC,NL,NLE,NUMPAR,NOS,DIT,NOA,NOD,CBO,NA,NOI,Avg_McCC,Avg_NL,Avg_NLE,Avg_NUMPAR,Avg_NOS,Avg_NOI
12.898591322246938,8.355629331942183,-16.774984295000323,0.9508386807097122,-1.3520858682645485,0.08132883950136602,-0.21309228430967778,-0.6671765386778862,-0.3655148148536682,0.18320234140381217,-0.511713699013926,0.1886771349143237,0.05933048558887094,0.1262342042569071,0.21707750169560314,-0.47773222453077324,-0.15240833356045186,0.08795457108411937,0.021527893426828086,-0.14192136903177016,-0.04298894955776632,-0.33040529176359995,0.0397517902078107,-0.09354193032020702
-13.154703641971572,-11.53547264734283,-19.065857617985458,-0.607791655024048,1.018099456159398,-1.1834309332165867,0.06112925875931978,0.11691310074180365,0.00940057353116572,-0.3538798675686121,-0.4875910951104015,0.5011754853650927,0.10078098814236,0.04392724158242345,-0.4797143695736304,-0.15141960288281553,-0.06857035543769598,-0.6369525161152706,-0.4374504635157064,0.4922772698267363,-0.03823487379471771,-0.8304454925656318,0.7492905165674165,0.6967262283805757
12.725843775952235,8.51619871423347,16.130435325098222,0.797634591117967,1.0742848295811565,-0.5511159390211106,0.06028286847285926,0.044829562925733625,0.10132427834905684,0.0779423503857106,0.3967985647288151,0.4694229456828907,0.10254295874387026,-0.07993663354776799,-0.037636908059939744,-0.049873917400836944,0.2587746004806831,0.10196175933349877,-0.46437980490969494,0.5679654865909833,0.4366808806825429,0.5263711861800402,-0.4532730808458291,-0.4079515442112461
13.020190429883078,-10.901614432055503,-17.505476473905148,0.04531377072446048,-0.2818188524339348,0.10135443264152855,-0.026790327820926906,-0.15961771400645375,-0.1758967124344781,-0.14547719214111565,0.1789308281056583,0.2827877316903323,0.18635616117622703,-0.008597068730741739,-0.4298717566765845,-0.006791173815727234,-0.4440849004685879,0.5658713570749387,-0.5707096632709727,-0.2401708104345016,0.005425536967813969,0.023872502618469297,-0.3973740259301849,0.5806516318139621
-13.430838087918238,-11.172547114845365,15.102914011958056,0.05209997445112094,-0.3338882366474718,-1.4761098086601123,-0.10859163151588291,-1.1156944243609905,-0.10466224741656333,-0.09432393725961447,0.19476887288037686,0.27109891765983773,0.08693667632527649,-0.1914306428283453,-0.09518753716372885,-0.2179400390549563,0.1089734584465623,-0.25654622048139575,-0.7231417452730239,0.009055754849687219,-0.19756332387216388,-1.5998472973785829,-1.183362610898912,-0.261483678673394
-12.908989203944802,-11.552486734669655,-17.061363704639952,-0.20689563638530672,0.49175939257256684,0.5449514307267964,0.023757561668753625,0.4131742653530091,0.26676436176057905,-0.23560722155496477,-0.43611766402376817,-0.2530910878255963,0.07624574610963464,0.06216104932129383,0.03558973904699087,0.2723062719590962,0.42289791783783587,0.1013187504466623,-0.09825412274803966,0.9029104178538546,-0.25842441589571535,1.32541366499383,1.3277055327920244,0.5193906591203995
-13.32882590951398,8.233920676019043,15.753557251023594,-0.3749945791822393,-0.15522854203358294,-0.06865390804130583,-0.6153777801105753,-0.2609828254347667,-0.041231864434666934,-0.23253071394748986,0.33051581162028015,0.28164023779332636,-0.06087053230032325,-0.06682701261714101,0.11229581382125615,0.34164630218176173,-0.2204669415857643,0.3103640866954811,0.02230916861910373,0.34004533671657555,0.18980713350232692,-0.6843248860398308,-0.5397168214758858,-0.05931535564828664
-12.835773903746158,8.081261847540736,16.016437684926203,0.45367802532739004,0.7965948458597996,0.19353374927304684,0.4629199597868137,0.5966309206653386,0.21204840720864013,-0.23937115903478115,0.6365907129552215,0.3205284912744537,0.21516453974880279,0.11526766838505864,0.851213556586299,-0.2518557974195573,-0.20312044584192335,-0.1745933697023429,-0.11708555273711681,0.5894085021014326,-0.45742614758200945,1.2670981537178159,0.8082563812611625,1.8837352490366903
12.755701128655346,8.50038292893907,15.494675456094555,-0.028720011520199477,0.28372636198066176,-0.2272061950759962,1.2333982254192233,-1.367042473112233,0.16797501991037278,0.011410799366421998,0.11933676485554315,1.397251522175502,-0.08519372004084289,0.09857577324844896,0.395475332934875,-0.030404432264622302,-0.3397705107694492,-0.07421732765389606,-0.037218538615852594,0.12300416901824064,-0.10558890771586447,0.1936105404375121,-0.5985707798250951,0.570212830430828
12.856200897926465,-10.61677122183144,-15.977283456837759,0.380462115239352,-0.5294798570871353,0.010968310418538749,-0.21053381076431832,-0.8822438540868461,-0.10003625880694017,-0.24134480208158493,0.6363637909106911,0.11548534205183386,0.06856253224425018,-0.009339395835995674,-0.15183173396391794,-0.22365919262636452,0.594422610970214,0.33047567926812915,0.18374370317789726,-0.20472428875858895,0.3032795917149633,0.44034975139191374,-0.5658326002629473,0.13629139218479394
