wallet_access_status_Yes,pii_handling_status_Yes,spending_limits,SLOC,LLOC,CLOC,NF,WMC,NL,NLE,NUMPAR,NOS,DIT,NOA,NOD,CBO,NA,NOI,Avg_McCC,Avg_NL,Avg_NLE,Avg_NUMPAR,Avg_NOS,Avg_NOI
13.294931465203033,9.72369407489235,-16.49879292256561,0.3968000315675294,-0.3304742034695544,-0.1827668666024217,0.19485019460931502,-0.4557028118986975,-0.22505220829417732,-0.0935579693947039,-0.30667187874255053,-0.31120340462548857,-0.02512297965903032,0.03320656667087474,-0.055078503557033975,-0.36850264813576766,-0.5303196267832777,0.11451686316273735,-0.2408436764512792,-0.3124243975452781,0.07140436410497691,0.26567599921251644,-0.10333896189200903,-0.17780634242145565
-13.232329051627174,-10.09236314314751,-17.686811804225766,-0.4080117358433434,0.015922316833060408,-0.5709667527540094,0.020806523064515782,-0.17480252907653732,0.08179311523196808,-0.11980990696402001,0.0669615882427962,0.03657894853697581,-0.16526988517036845,0.05956841765792246,0.029761122985476722,0.14120173548922588,0.14440909252623213,0.5698842644226895,-0.45791275534815334,-0.11301531904748799,-0.271872947204533,-0.22363943496394,-0.22544682081653064,0.2573851185834972
14.018510196194892,9.783629198351957,15.895939921630816,-0.11174277482618111,0.3906601458853838,-0.6742667598227409,-0.5043205279714315,-0.27691812113783143,0.16968749147311835,0.26805834167229325,0.1761343782151602,0.2749541853660106,-0.03509563294562601,0.07550844625663422,0.02988983263109124,0.24067406319400664,-0.05611764332002844,0.018404426729200063,1.1566805657605483,0.0726285804171577,0.05616545224661573,0.6722757099435756,-0.6121957269412779,0.1817764083816421
13.294931465203033,-10.14585491088714,-17.14126739802112,0.15586450849511196,0.01996894292068896,-0.031174470314444702,0.07488788152533943,0.14206263852459622,0.11282834073413733,0.15682446337046735,-0.029054569136108377,-0.20927408968921668,0.02677741694067931,-0.2082245359114142,-0.42098509566450754,-0.146550138687717,-0.150881948973542,-0.05199420083624523,-0.27999070023249345,-0.13690616113137566,0.18388127011334854,-0.6291163329925434,-0.7449856030417554,-0.1642466149227853
-13.189061974306851,-9.06889644242895,15.869838358358402,-0.20472367040862066,-0.542220585873301,-0.13169580913136114,-0.4074727289543234,-0.6210602340203948,-0.018379196549737187,0.14600066553550278,-0.7685130846048196,-1.4292211800011547,0.13569995825738151,-0.4373260407841963,-0.048206966547942876,-0.28473659822722874,-0.11507021385646182,-0.32499382012206174,-0.10236461732409757,-0.3063352378890329,0.03832183085349117,-0.991285265537253,-0.1912729367874224,-0.39630405226458676
-13.232329051627174,-10.09236314314751,-16.715382188435107,1.0384654752256135,0.08310916395127735,0.58311464425608,0.3005619987038589,0.3970875308215579,0.21085929936028142,0.03156891798710029,0.356276055158973,0.3561739200392616,0.30781699880969776,0.11292913323882224,0.3260179837836845,0.6329988430013125,0.23312299985149748,0.1788363100188441,1.0471048888119332,0.052302539196919656,-0.039766207498440204,0.4931338256534498,-0.01869975653346838,0.3698799767565183
-13.189061974306851,10.373256982575079,15.873172340311715,-0.5554992963170154,-0.772856078716941,-0.40953865149899793,-0.37144657912257595,-0.5219927288995696,-0.14211616582566589,0.2032684811779012,-0.42844007737118717,-0.5410508408153679,-0.24064180168576432,-0.07621109197688491,-0.3065440049890923,0.01062124054543545,-0.09597611921760651,-0.057594811678199354,0.051604071947862984,0.16132868861150007,0.053637993261702044,-0.6499575415324487,-0.32818963219138875,-0.42905224490065186
-13.189061974306851,10.373256982575079,15.873172340311715,0.3444538534271592,0.590947262854122,0.12385377851196988,0.14939620755462713,0.15892576420342275,0.1472470173617808,-0.14969510312705403,0.6341773988220847,-0.589031049719999,0.7760537743555199,0.03924411434151154,0.23348841370980167,-0.16676175881565225,0.41645825978734174,0.4393084798288791,0.23225326238731825,-0.021386990399320793,-0.25162665088480884,0.7109808738808109,-0.42940599135476054,0.8974718920802867
14.018510196194892,9.783629198351957,15.895939921630816,1.2339338846899985,-0.05959790244816532,0.8162371207900387,-0.39793424349992446,-0.505051072225025,0.18372374322952423,0.05961869065574943,0.33344845665168155,0.11050857711866591,0.24725508729057266,-0.5141775145900622,0.02315568086667308,-0.23186790029491422,-0.23324980693534303,-0.008341053826483757,0.4714554351227004,-0.10689154144926116,-0.14879977256780164,0.39192052050164106,-0.029130235700011053,0.07662468782706755
13.294931465203033,-10.14585491088714,-14.515199304802083,0.24573243784673093,0.31327352655357266,0.2992755966022817,0.05671906420006129,0.027338653528839407,0.13433473428910586,-0.27551581568490924,0.311107303472429,-0.023183831158611445,0.07191431415309213,0.16190175901823756,0.10829313048569766,0.33692041566452513,0.37516054031648116,0.5247831106409968,-0.07320960630398166,0.2240198608116717,0.31687905245316705,0.407827610908521,0.385137844420469,0.38633320565280876
-13.189061974306851,-9.06889644242895,15.869838358358402,0.20583739584039562,0.38872570347231905,0.2968976910786217,0.4807458931200842,0.7520615710078042,0.11154957441481145,-0.12189128388488463,0.448239566941202,0.39931197665858154,-0.040702191474436156,0.36468291287116933,-0.23606507380366232,0.09347101711653133,0.20580627541730012,0.128366222440763,0.0026646364250774712,0.29348282321035085,0.2370361549906989,0.5561833639502933,0.05097823680438729,0.1149577491649732
